,AverageTemperature,AverageTemperatureUncertainty,Country,Year,Month,Day
269351,23.773000000000003,0.144,Japan,1996,8,1
269352,20.075,0.176,Japan,1996,9,1
269353,14.765999999999998,0.139,Japan,1996,10,1
269354,9.263,0.115,Japan,1996,11,1
269355,4.259,0.114,Japan,1996,12,1
269356,1.896,0.182,Japan,1997,1,1
269357,2.506,0.197,Japan,1997,2,1
269358,5.979,0.22,Japan,1997,3,1
269359,10.93,0.095,Japan,1997,4,1
269360,15.409,0.168,Japan,1997,5,1
269361,19.195,0.22,Japan,1997,6,1
269362,23.307,0.196,Japan,1997,7,1
269363,23.822,0.227,Japan,1997,8,1
269364,20.049,0.1669999999999999,Japan,1997,9,1
269365,14.203,0.186,Japan,1997,10,1
269366,10.720999999999998,0.095,Japan,1997,11,1
269367,5.0120000000000005,0.128,Japan,1997,12,1
269368,0.929,0.194,Japan,1998,1,1
269369,3.016,0.185,Japan,1998,2,1
269370,6.275,0.166,Japan,1998,3,1
269371,12.973999999999998,0.17,Japan,1998,4,1
269372,16.985,0.113,Japan,1998,5,1
269373,18.784,0.178,Japan,1998,6,1
269374,22.974,0.166,Japan,1998,7,1
269375,24.286,0.104,Japan,1998,8,1
269376,21.971,0.1639999999999999,Japan,1998,9,1
269377,16.727999999999998,0.1369999999999999,Japan,1998,10,1
269378,9.246,0.114,Japan,1998,11,1
269379,4.769,0.142,Japan,1998,12,1
269380,2.016,0.138,Japan,1999,1,1
269381,1.863,0.178,Japan,1999,2,1
269382,5.899,0.126,Japan,1999,3,1
269383,10.678,0.21,Japan,1999,4,1
269384,15.903,0.144,Japan,1999,5,1
269385,19.809,0.176,Japan,1999,6,1
269386,23.062,0.183,Japan,1999,7,1
269387,25.547,0.13,Japan,1999,8,1
269388,22.698,0.176,Japan,1999,9,1
269389,15.701,0.165,Japan,1999,10,1
269390,9.861,0.131,Japan,1999,11,1
269391,3.924,0.159,Japan,1999,12,1
269392,2.7310000000000003,0.201,Japan,2000,1,1
269393,0.916,0.218,Japan,2000,2,1
269394,4.867,0.195,Japan,2000,3,1
269395,10.117,0.109,Japan,2000,4,1
269396,16.062,0.183,Japan,2000,5,1
269397,19.393,0.269,Japan,2000,6,1
269398,24.327,0.233,Japan,2000,7,1
269399,25.433000000000003,0.24,Japan,2000,8,1
269400,21.525,0.13,Japan,2000,9,1
269401,15.389,0.153,Japan,2000,10,1
269402,9.479,0.12,Japan,2000,11,1
269403,3.767,0.188,Japan,2000,12,1
269404,0.334,0.195,Japan,2001,1,1
269405,1.4169999999999998,0.1689999999999999,Japan,2001,2,1
269406,5.169,0.117,Japan,2001,3,1
269407,11.353,0.1689999999999999,Japan,2001,4,1
269408,16.049,0.182,Japan,2001,5,1
269409,19.56,0.253,Japan,2001,6,1
269410,24.179,0.194,Japan,2001,7,1
269411,23.882,0.188,Japan,2001,8,1
269412,20.207,0.204,Japan,2001,9,1
269413,15.226,0.122,Japan,2001,10,1
269414,9.076,0.178,Japan,2001,11,1
269415,2.948,0.139,Japan,2001,12,1
269416,2.587,0.202,Japan,2002,1,1
269417,3.4760000000000004,0.158,Japan,2002,2,1
269418,7.353999999999999,0.175,Japan,2002,3,1
269419,12.422,0.1669999999999999,Japan,2002,4,1
269420,15.69,0.158,Japan,2002,5,1
269421,18.971,0.14,Japan,2002,6,1
269422,23.735,0.252,Japan,2002,7,1
269423,24.074,0.1,Japan,2002,8,1
269424,20.675,0.127,Japan,2002,9,1
269425,14.893,0.224,Japan,2002,10,1
269426,7.053999999999999,0.135,Japan,2002,11,1
269427,3.117,0.12,Japan,2002,12,1
269428,1.019,0.145,Japan,2003,1,1
269429,2.235,0.185,Japan,2003,2,1
269430,4.853,0.186,Japan,2003,3,1
269431,11.327,0.211,Japan,2003,4,1
269432,15.819,0.279,Japan,2003,5,1
269433,19.436,0.307,Japan,2003,6,1
269434,20.559,0.238,Japan,2003,7,1
269435,23.393,0.297,Japan,2003,8,1
269436,21.089,0.224,Japan,2003,9,1
269437,14.421,0.276,Japan,2003,10,1
269438,11.146999999999998,0.147,Japan,2003,11,1
269439,4.7860000000000005,0.145,Japan,2003,12,1
269440,1.641,0.139,Japan,2004,1,1
269441,3.583,0.123,Japan,2004,2,1
269442,5.782,0.211,Japan,2004,3,1
269443,11.407,0.22,Japan,2004,4,1
269444,16.465,0.132,Japan,2004,5,1
269445,20.415,0.316,Japan,2004,6,1
269446,24.377,0.184,Japan,2004,7,1
269447,24.271,0.206,Japan,2004,8,1
269448,21.631,0.107,Japan,2004,9,1
269449,15.083,0.209,Japan,2004,10,1
269450,11.309,0.111,Japan,2004,11,1
269451,5.263999999999999,0.096,Japan,2004,12,1
269452,1.56,0.175,Japan,2005,1,1
269453,1.399,0.159,Japan,2005,2,1
269454,4.767,0.173,Japan,2005,3,1
269455,11.143999999999998,0.16,Japan,2005,4,1
269456,14.474,0.136,Japan,2005,5,1
269457,20.47,0.233,Japan,2005,6,1
269458,22.701,0.157,Japan,2005,7,1
269459,25.111,0.128,Japan,2005,8,1
269460,21.892,0.105,Japan,2005,9,1
269461,16.05,0.154,Japan,2005,10,1
269462,9.549,0.126,Japan,2005,11,1
269463,1.5539999999999998,0.175,Japan,2005,12,1
269464,0.992,0.189,Japan,2006,1,1
269465,2.51,0.171,Japan,2006,2,1
269466,5.263,0.225,Japan,2006,3,1
269467,9.422999999999998,0.234,Japan,2006,4,1
269468,15.667,0.262,Japan,2006,5,1
269469,19.183,0.225,Japan,2006,6,1
269470,22.669,0.244,Japan,2006,7,1
269471,25.596,0.245,Japan,2006,8,1
269472,20.726,0.1669999999999999,Japan,2006,9,1
269473,15.906,0.109,Japan,2006,10,1
269474,10.43,0.155,Japan,2006,11,1
269475,4.72,0.171,Japan,2006,12,1
269476,3.051,0.175,Japan,2007,1,1
269477,4.214,0.18,Japan,2007,2,1
269478,5.938,0.185,Japan,2007,3,1
269479,9.962,0.179,Japan,2007,4,1
269480,15.613,0.134,Japan,2007,5,1
269481,20.092,0.194,Japan,2007,6,1
269482,21.814,0.264,Japan,2007,7,1
269483,25.51,0.087,Japan,2007,8,1
269484,22.532,0.258,Japan,2007,9,1
269485,15.69,0.094,Japan,2007,10,1
269486,9.2,0.15,Japan,2007,11,1
269487,4.69,0.181,Japan,2007,12,1
269488,1.408,0.188,Japan,2008,1,1
269489,1.211,0.195,Japan,2008,2,1
269490,6.757000000000001,0.19,Japan,2008,3,1
269491,11.337,0.185,Japan,2008,4,1
269492,15.444,0.16,Japan,2008,5,1
269493,18.747,0.241,Japan,2008,6,1
269494,24.062,0.216,Japan,2008,7,1
269495,24.036,0.273,Japan,2008,8,1
269496,21.297,0.1669999999999999,Japan,2008,9,1
269497,15.879,0.111,Japan,2008,10,1
269498,9.175999999999998,0.138,Japan,2008,11,1
269499,5.145,0.141,Japan,2008,12,1
269500,2.516,0.1669999999999999,Japan,2009,1,1
269501,3.682,0.217,Japan,2009,2,1
269502,6.068,0.147,Japan,2009,3,1
269503,11.228,0.276,Japan,2009,4,1
269504,16.348,0.146,Japan,2009,5,1
269505,19.523,0.231,Japan,2009,6,1
269506,22.529,0.34,Japan,2009,7,1
269507,23.674,0.238,Japan,2009,8,1
269508,20.453,0.173,Japan,2009,9,1
269509,15.296,0.099,Japan,2009,10,1
269510,9.655,0.234,Japan,2009,11,1
269511,4.234,0.151,Japan,2009,12,1
269512,2.197,0.139,Japan,2010,1,1
269513,2.911,0.114,Japan,2010,2,1
269514,5.372000000000001,0.17,Japan,2010,3,1
269515,9.196,0.132,Japan,2010,4,1
269516,14.923,0.1669999999999999,Japan,2010,5,1
269517,20.337,0.299,Japan,2010,6,1
269518,24.28,0.299,Japan,2010,7,1
269519,26.642,0.253,Japan,2010,8,1
269520,22.31,0.133,Japan,2010,9,1
269521,15.892,0.122,Japan,2010,10,1
269522,9.53,0.1689999999999999,Japan,2010,11,1
269523,4.997,0.254,Japan,2010,12,1
269524,-0.047,0.212,Japan,2011,1,1
269525,3.279,0.17,Japan,2011,2,1
269526,4.196000000000001,0.149,Japan,2011,3,1
269527,10.11,0.158,Japan,2011,4,1
269528,15.014,0.186,Japan,2011,5,1
269529,19.978,0.234,Japan,2011,6,1
269530,24.041,0.228,Japan,2011,7,1
269531,25.001,0.119,Japan,2011,8,1
269532,21.754,0.134,Japan,2011,9,1
269533,15.429,0.171,Japan,2011,10,1
269534,10.88,0.233,Japan,2011,11,1
269535,3.218,0.289,Japan,2011,12,1
269536,0.6279999999999999,0.274,Japan,2012,1,1
269537,0.7040000000000001,0.174,Japan,2012,2,1
269538,4.944,0.1689999999999999,Japan,2012,3,1
269539,10.693,0.28,Japan,2012,4,1
269540,15.587,0.222,Japan,2012,5,1
269541,18.707,0.248,Japan,2012,6,1
269542,23.651,0.356,Japan,2012,7,1
269543,25.703000000000003,0.307,Japan,2012,8,1
269544,22.933000000000003,0.272,Japan,2012,9,1
269545,15.698,0.276,Japan,2012,10,1
269546,8.982999999999997,0.21,Japan,2012,11,1
269547,2.5569999999999995,0.295,Japan,2012,12,1
269548,0.563,0.238,Japan,2013,1,1
269549,1.528,0.363,Japan,2013,2,1
269550,6.353,0.447,Japan,2013,3,1
269551,10.102,0.322,Japan,2013,4,1
269552,15.255999999999998,0.235,Japan,2013,5,1
269553,19.961,0.38,Japan,2013,6,1
269554,24.286,0.369,Japan,2013,7,1
269555,25.669,0.303,Japan,2013,8,1
269556,,,Japan,2013,9,1
277392,-12.377,0.275,Kazakhstan,1990,1,1
277393,-9.6,0.165,Kazakhstan,1990,2,1
277394,0.2530000000000001,0.23,Kazakhstan,1990,3,1
277395,8.391,0.173,Kazakhstan,1990,4,1
277396,16.078,0.18,Kazakhstan,1990,5,1
277397,22.651,0.332,Kazakhstan,1990,6,1
277398,22.471,0.234,Kazakhstan,1990,7,1
277399,20.019,0.287,Kazakhstan,1990,8,1
277400,15.556,0.278,Kazakhstan,1990,9,1
277401,5.891,0.273,Kazakhstan,1990,10,1
277402,-1.832,0.242,Kazakhstan,1990,11,1
277403,-8.831999999999997,0.199,Kazakhstan,1990,12,1
277404,-10.832,0.1669999999999999,Kazakhstan,1991,1,1
277405,-12.747,0.157,Kazakhstan,1991,2,1
277406,-5.981,0.201,Kazakhstan,1991,3,1
277407,9.373,0.175,Kazakhstan,1991,4,1
277408,16.619999999999994,0.232,Kazakhstan,1991,5,1
277409,22.957,0.174,Kazakhstan,1991,6,1
277410,23.957,0.281,Kazakhstan,1991,7,1
277411,19.966,0.252,Kazakhstan,1991,8,1
277412,15.36,0.219,Kazakhstan,1991,9,1
277413,9.086,0.254,Kazakhstan,1991,10,1
277414,-0.8419999999999996,0.173,Kazakhstan,1991,11,1
277415,-9.265,0.18,Kazakhstan,1991,12,1
277416,-8.41,0.238,Kazakhstan,1992,1,1
277417,-8.985999999999997,0.254,Kazakhstan,1992,2,1
277418,-5.937,0.231,Kazakhstan,1992,3,1
277419,7.803999999999999,0.235,Kazakhstan,1992,4,1
277420,14.216,0.188,Kazakhstan,1992,5,1
277421,19.745,0.335,Kazakhstan,1992,6,1
277422,22.499,0.21,Kazakhstan,1992,7,1
277423,19.257,0.202,Kazakhstan,1992,8,1
277424,12.902,0.346,Kazakhstan,1992,9,1
277425,5.7490000000000006,0.174,Kazakhstan,1992,10,1
277426,-0.9719999999999996,0.318,Kazakhstan,1992,11,1
277427,-8.151,0.341,Kazakhstan,1992,12,1
277428,-9.753,0.181,Kazakhstan,1993,1,1
277429,-10.224,0.237,Kazakhstan,1993,2,1
277430,-4.071000000000001,0.263,Kazakhstan,1993,3,1
277431,6.5280000000000005,0.212,Kazakhstan,1993,4,1
277432,13.937,0.262,Kazakhstan,1993,5,1
277433,20.832,0.288,Kazakhstan,1993,6,1
277434,22.94,0.244,Kazakhstan,1993,7,1
277435,21.034,0.203,Kazakhstan,1993,8,1
277436,12.494000000000002,0.262,Kazakhstan,1993,9,1
277437,5.606,0.231,Kazakhstan,1993,10,1
277438,-10.688,0.336,Kazakhstan,1993,11,1
277439,-12.208,0.381,Kazakhstan,1993,12,1
277440,-12.293,0.306,Kazakhstan,1994,1,1
277441,-16.288,0.22,Kazakhstan,1994,2,1
277442,-5.871,0.244,Kazakhstan,1994,3,1
277443,7.1800000000000015,0.21,Kazakhstan,1994,4,1
277444,16.261,0.236,Kazakhstan,1994,5,1
277445,22.51,0.356,Kazakhstan,1994,6,1
277446,21.859,0.227,Kazakhstan,1994,7,1
277447,20.954,0.277,Kazakhstan,1994,8,1
277448,14.065,0.244,Kazakhstan,1994,9,1
277449,7.291,0.234,Kazakhstan,1994,10,1
277450,-0.056,0.261,Kazakhstan,1994,11,1
277451,-9.174,0.242,Kazakhstan,1994,12,1
277452,-12.397,0.2,Kazakhstan,1995,1,1
277453,-7.274999999999999,0.208,Kazakhstan,1995,2,1
277454,-1.883,0.262,Kazakhstan,1995,3,1
277455,11.924,0.297,Kazakhstan,1995,4,1
277456,15.97,0.21,Kazakhstan,1995,5,1
277457,22.315,0.355,Kazakhstan,1995,6,1
277458,24.377,0.289,Kazakhstan,1995,7,1
277459,22.15,0.266,Kazakhstan,1995,8,1
277460,15.349,0.264,Kazakhstan,1995,9,1
277461,6.761,0.216,Kazakhstan,1995,10,1
277462,0.9739999999999998,0.263,Kazakhstan,1995,11,1
277463,-10.241,0.277,Kazakhstan,1995,12,1
277464,-16.344,0.205,Kazakhstan,1996,1,1
277465,-12.532,0.297,Kazakhstan,1996,2,1
277466,-7.532999999999999,0.292,Kazakhstan,1996,3,1
277467,4.665000000000001,0.245,Kazakhstan,1996,4,1
277468,16.299,0.202,Kazakhstan,1996,5,1
277469,22.434,0.307,Kazakhstan,1996,6,1
277470,24.254,0.27,Kazakhstan,1996,7,1
277471,20.34800000000001,0.322,Kazakhstan,1996,8,1
277472,14.82,0.246,Kazakhstan,1996,9,1
277473,5.221,0.274,Kazakhstan,1996,10,1
277474,-2.712,0.226,Kazakhstan,1996,11,1
277475,-7.71,0.225,Kazakhstan,1996,12,1
277476,-10.794,0.3,Kazakhstan,1997,1,1
277477,-10.415,0.261,Kazakhstan,1997,2,1
277478,-0.3389999999999995,0.452,Kazakhstan,1997,3,1
277479,11.605,0.275,Kazakhstan,1997,4,1
277480,16.797,0.253,Kazakhstan,1997,5,1
277481,22.582,0.305,Kazakhstan,1997,6,1
277482,23.287,0.277,Kazakhstan,1997,7,1
277483,21.301,0.229,Kazakhstan,1997,8,1
277484,15.608,0.365,Kazakhstan,1997,9,1
277485,11.191,0.357,Kazakhstan,1997,10,1
277486,-4.666,0.254,Kazakhstan,1997,11,1
277487,-11.373,0.247,Kazakhstan,1997,12,1
277488,-14.562,0.236,Kazakhstan,1998,1,1
277489,-10.457,0.223,Kazakhstan,1998,2,1
277490,-5.192,0.25,Kazakhstan,1998,3,1
277491,6.182,0.245,Kazakhstan,1998,4,1
277492,15.473,0.257,Kazakhstan,1998,5,1
277493,23.569000000000003,0.249,Kazakhstan,1998,6,1
277494,25.562,0.305,Kazakhstan,1998,7,1
277495,23.724,0.203,Kazakhstan,1998,8,1
277496,14.974,0.306,Kazakhstan,1998,9,1
277497,7.221,0.246,Kazakhstan,1998,10,1
277498,-4.387,0.236,Kazakhstan,1998,11,1
277499,-7.119999999999999,0.376,Kazakhstan,1998,12,1
277500,-9.514,0.289,Kazakhstan,1999,1,1
277501,-5.389999999999999,0.364,Kazakhstan,1999,2,1
277502,-6.757999999999999,0.295,Kazakhstan,1999,3,1
277503,8.434000000000001,0.313,Kazakhstan,1999,4,1
277504,15.965,0.199,Kazakhstan,1999,5,1
277505,19.739,0.253,Kazakhstan,1999,6,1
277506,23.784,0.279,Kazakhstan,1999,7,1
277507,23.403,0.235,Kazakhstan,1999,8,1
277508,14.907,0.29,Kazakhstan,1999,9,1
277509,9.209,0.249,Kazakhstan,1999,10,1
277510,-4.441,0.257,Kazakhstan,1999,11,1
277511,-5.632000000000001,0.31,Kazakhstan,1999,12,1
277512,-10.206,0.239,Kazakhstan,2000,1,1
277513,-7.225,0.254,Kazakhstan,2000,2,1
277514,-2.04,0.318,Kazakhstan,2000,3,1
277515,11.876,0.206,Kazakhstan,2000,4,1
277516,14.662999999999998,0.274,Kazakhstan,2000,5,1
277517,21.808000000000003,0.317,Kazakhstan,2000,6,1
277518,23.695,0.341,Kazakhstan,2000,7,1
277519,22.67,0.361,Kazakhstan,2000,8,1
277520,14.68,0.208,Kazakhstan,2000,9,1
277521,3.4400000000000004,0.242,Kazakhstan,2000,10,1
277522,-5.161999999999999,0.259,Kazakhstan,2000,11,1
277523,-7.061999999999999,0.252,Kazakhstan,2000,12,1
277524,-11.574000000000002,0.308,Kazakhstan,2001,1,1
277525,-10.018999999999998,0.292,Kazakhstan,2001,2,1
277526,0.8860000000000001,0.41,Kazakhstan,2001,3,1
277527,9.355,0.249,Kazakhstan,2001,4,1
277528,18.837,0.32,Kazakhstan,2001,5,1
277529,21.499,0.261,Kazakhstan,2001,6,1
277530,22.233,0.267,Kazakhstan,2001,7,1
277531,21.3,0.229,Kazakhstan,2001,8,1
277532,13.914,0.271,Kazakhstan,2001,9,1
277533,5.3340000000000005,0.278,Kazakhstan,2001,10,1
277534,0.4710000000000005,0.209,Kazakhstan,2001,11,1
277535,-10.479,0.339,Kazakhstan,2001,12,1
277536,-5.823,0.461,Kazakhstan,2002,1,1
277537,-3.632999999999999,0.479,Kazakhstan,2002,2,1
277538,2.9960000000000004,0.411,Kazakhstan,2002,3,1
277539,6.457000000000002,0.262,Kazakhstan,2002,4,1
277540,13.887,0.243,Kazakhstan,2002,5,1
277541,19.716,0.194,Kazakhstan,2002,6,1
277542,23.178,0.299,Kazakhstan,2002,7,1
277543,21.822000000000006,0.238,Kazakhstan,2002,8,1
277544,16.602999999999998,0.205,Kazakhstan,2002,9,1
277545,7.2280000000000015,0.327,Kazakhstan,2002,10,1
277546,0.2230000000000003,0.279,Kazakhstan,2002,11,1
277547,-15.035,0.235,Kazakhstan,2002,12,1
277548,-10.171,0.366,Kazakhstan,2003,1,1
277549,-10.979,0.399,Kazakhstan,2003,2,1
277550,-5.539,0.384,Kazakhstan,2003,3,1
277551,5.752999999999999,0.32,Kazakhstan,2003,4,1
277552,16.174,0.233,Kazakhstan,2003,5,1
277553,19.787,0.373,Kazakhstan,2003,6,1
277554,21.821,0.379,Kazakhstan,2003,7,1
277555,23.139000000000006,0.258,Kazakhstan,2003,8,1
277556,16.049,0.28,Kazakhstan,2003,9,1
277557,7.751,0.353,Kazakhstan,2003,10,1
277558,-2.9530000000000003,0.25,Kazakhstan,2003,11,1
277559,-7.254999999999999,0.254,Kazakhstan,2003,12,1
277560,-10.651000000000002,0.38,Kazakhstan,2004,1,1
277561,-6.055999999999999,0.241,Kazakhstan,2004,2,1
277562,-1.2680000000000002,0.349,Kazakhstan,2004,3,1
277563,7.657,0.251,Kazakhstan,2004,4,1
277564,17.468999999999998,0.231,Kazakhstan,2004,5,1
277565,22.111,0.325,Kazakhstan,2004,6,1
277566,23.066,0.325,Kazakhstan,2004,7,1
277567,21.57,0.216,Kazakhstan,2004,8,1
277568,16.117,0.179,Kazakhstan,2004,9,1
277569,7.077999999999999,0.375,Kazakhstan,2004,10,1
277570,0.7150000000000003,0.231,Kazakhstan,2004,11,1
277571,-9.092,0.238,Kazakhstan,2004,12,1
277572,-11.897,0.215,Kazakhstan,2005,1,1
277573,-14.908,0.304,Kazakhstan,2005,2,1
277574,-0.2330000000000005,0.287,Kazakhstan,2005,3,1
277575,8.931000000000003,0.222,Kazakhstan,2005,4,1
277576,17.503999999999998,0.242,Kazakhstan,2005,5,1
277577,22.514,0.287,Kazakhstan,2005,6,1
277578,24.563,0.266,Kazakhstan,2005,7,1
277579,20.981,0.202,Kazakhstan,2005,8,1
277580,16.508,0.17,Kazakhstan,2005,9,1
277581,8.271,0.194,Kazakhstan,2005,10,1
277582,-0.5309999999999997,0.194,Kazakhstan,2005,11,1
277583,-7.717,0.245,Kazakhstan,2005,12,1
277584,-18.893,0.248,Kazakhstan,2006,1,1
277585,-8.239999999999998,0.22,Kazakhstan,2006,2,1
277586,0.8849999999999998,0.212,Kazakhstan,2006,3,1
277587,9.627,0.322,Kazakhstan,2006,4,1
277588,16.114,0.292,Kazakhstan,2006,5,1
277589,23.306,0.278,Kazakhstan,2006,6,1
277590,22.191,0.248,Kazakhstan,2006,7,1
277591,22.138,0.247,Kazakhstan,2006,8,1
277592,15.453,0.235,Kazakhstan,2006,9,1
277593,7.395,0.284,Kazakhstan,2006,10,1
277594,-1.0069999999999997,0.213,Kazakhstan,2006,11,1
277595,-6.531000000000001,0.314,Kazakhstan,2006,12,1
277596,-6.714,0.325,Kazakhstan,2007,1,1
277597,-7.728,0.278,Kazakhstan,2007,2,1
277598,-3.973,0.274,Kazakhstan,2007,3,1
277599,9.709,0.268,Kazakhstan,2007,4,1
277600,16.891,0.168,Kazakhstan,2007,5,1
277601,20.977,0.248,Kazakhstan,2007,6,1
277602,23.867,0.268,Kazakhstan,2007,7,1
277603,22.696,0.287,Kazakhstan,2007,8,1
277604,16.051,0.251,Kazakhstan,2007,9,1
277605,6.6880000000000015,0.194,Kazakhstan,2007,10,1
277606,-2.025,0.233,Kazakhstan,2007,11,1
277607,-10.577,0.296,Kazakhstan,2007,12,1
277608,-18.815,0.469,Kazakhstan,2008,1,1
277609,-11.630999999999998,0.228,Kazakhstan,2008,2,1
277610,3.478,0.267,Kazakhstan,2008,3,1
277611,9.808,0.165,Kazakhstan,2008,4,1
277612,17.788,0.208,Kazakhstan,2008,5,1
277613,22.04,0.249,Kazakhstan,2008,6,1
277614,25.209,0.184,Kazakhstan,2008,7,1
277615,23.026,0.263,Kazakhstan,2008,8,1
277616,13.66,0.246,Kazakhstan,2008,9,1
277617,7.662000000000001,0.227,Kazakhstan,2008,10,1
277618,0.867,0.19,Kazakhstan,2008,11,1
277619,-8.745,0.275,Kazakhstan,2008,12,1
277620,-11.689,0.266,Kazakhstan,2009,1,1
277621,-10.214,0.207,Kazakhstan,2009,2,1
277622,-0.9489999999999998,0.237,Kazakhstan,2009,3,1
277623,7.1770000000000005,0.262,Kazakhstan,2009,4,1
277624,15.61,0.197,Kazakhstan,2009,5,1
277625,21.429,0.254,Kazakhstan,2009,6,1
277626,23.026,0.331,Kazakhstan,2009,7,1
277627,20.667,0.256,Kazakhstan,2009,8,1
277628,15.1,0.199,Kazakhstan,2009,9,1
277629,7.532999999999999,0.242,Kazakhstan,2009,10,1
277630,-1.4529999999999998,0.304,Kazakhstan,2009,11,1
277631,-9.652,0.202,Kazakhstan,2009,12,1
277632,-13.968,0.415,Kazakhstan,2010,1,1
277633,-14.876,0.24,Kazakhstan,2010,2,1
277634,-3.047,0.292,Kazakhstan,2010,3,1
277635,8.147,0.236,Kazakhstan,2010,4,1
277636,16.486,0.19,Kazakhstan,2010,5,1
277637,23.636,0.223,Kazakhstan,2010,6,1
277638,23.714,0.27,Kazakhstan,2010,7,1
277639,23.719,0.252,Kazakhstan,2010,8,1
277640,15.707,0.255,Kazakhstan,2010,9,1
277641,7.1400000000000015,0.228,Kazakhstan,2010,10,1
277642,1.9890000000000003,0.205,Kazakhstan,2010,11,1
277643,-8.126999999999999,0.299,Kazakhstan,2010,12,1
277644,-15.719,0.463,Kazakhstan,2011,1,1
277645,-12.498,0.259,Kazakhstan,2011,2,1
277646,-4.638999999999999,0.275,Kazakhstan,2011,3,1
277647,10.084,0.315,Kazakhstan,2011,4,1
277648,16.593,0.261,Kazakhstan,2011,5,1
277649,21.925,0.325,Kazakhstan,2011,6,1
277650,24.338,0.265,Kazakhstan,2011,7,1
277651,21.568,0.192,Kazakhstan,2011,8,1
277652,16.277,0.238,Kazakhstan,2011,9,1
277653,7.735,0.293,Kazakhstan,2011,10,1
277654,-5.359999999999999,0.3,Kazakhstan,2011,11,1
277655,-11.949000000000002,0.35,Kazakhstan,2011,12,1
277656,-15.387,0.512,Kazakhstan,2012,1,1
277657,-17.305,0.412,Kazakhstan,2012,2,1
277658,-3.474,0.267,Kazakhstan,2012,3,1
277659,13.799,0.302,Kazakhstan,2012,4,1
277660,17.964000000000002,0.271,Kazakhstan,2012,5,1
277661,23.275,0.468,Kazakhstan,2012,6,1
277662,25.004,0.343,Kazakhstan,2012,7,1
277663,23.291,0.439,Kazakhstan,2012,8,1
277664,15.342,0.314,Kazakhstan,2012,9,1
277665,7.912000000000001,0.366,Kazakhstan,2012,10,1
277666,-2.4130000000000003,0.467,Kazakhstan,2012,11,1
277667,-15.102999999999998,1.223,Kazakhstan,2012,12,1
277668,-10.744000000000002,0.368,Kazakhstan,2013,1,1
277669,-9.294,0.47,Kazakhstan,2013,2,1
277670,0.6399999999999997,0.631,Kazakhstan,2013,3,1
277671,9.686,0.393,Kazakhstan,2013,4,1
277672,15.97,0.429,Kazakhstan,2013,5,1
277673,21.147,0.423,Kazakhstan,2013,6,1
277674,22.816,0.4,Kazakhstan,2013,7,1
277675,21.277,0.376,Kazakhstan,2013,8,1
277676,,,Kazakhstan,2013,9,1
292372,-1.2939999999999996,0.267,Latvia,1990,1,1
292373,2.814,0.272,Latvia,1990,2,1
292374,3.681000000000001,0.38,Latvia,1990,3,1
292375,7.801,0.405,Latvia,1990,4,1
292376,11.168,0.166,Latvia,1990,5,1
292377,15.292,0.242,Latvia,1990,6,1
292378,16.235000000000007,0.315,Latvia,1990,7,1
292379,16.383000000000006,0.21,Latvia,1990,8,1
292380,9.922,0.31,Latvia,1990,9,1
292381,6.412000000000001,0.275,Latvia,1990,10,1
292382,1.81,0.235,Latvia,1990,11,1
292383,-2.316,0.227,Latvia,1990,12,1
292384,-1.958,0.19,Latvia,1991,1,1
292385,-4.484999999999999,0.218,Latvia,1991,2,1
292386,1.1089999999999995,0.143,Latvia,1991,3,1
292387,5.9270000000000005,0.184,Latvia,1991,4,1
292388,9.75,0.158,Latvia,1991,5,1
292389,14.505,0.226,Latvia,1991,6,1
292390,17.955000000000005,0.332,Latvia,1991,7,1
292391,17.489,0.221,Latvia,1991,8,1
292392,12.097,0.262,Latvia,1991,9,1
292393,6.7090000000000005,0.171,Latvia,1991,10,1
292394,2.7,0.275,Latvia,1991,11,1
292395,-1.519,0.206,Latvia,1991,12,1
292396,-1.1840000000000002,0.285,Latvia,1992,1,1
292397,-0.989,0.244,Latvia,1992,2,1
292398,2.2880000000000003,0.2,Latvia,1992,3,1
292399,4.3130000000000015,0.208,Latvia,1992,4,1
292400,12.345999999999998,0.183,Latvia,1992,5,1
292401,16.743,0.244,Latvia,1992,6,1
292402,18.270000000000003,0.258,Latvia,1992,7,1
292403,17.64,0.214,Latvia,1992,8,1
292404,12.672999999999998,0.303,Latvia,1992,9,1
292405,2.5500000000000003,0.194,Latvia,1992,10,1
292406,-0.4300000000000001,0.335,Latvia,1992,11,1
292407,-1.1790000000000005,0.412,Latvia,1992,12,1
292408,-1.9320000000000004,0.204,Latvia,1993,1,1
292409,-1.721,0.215,Latvia,1993,2,1
292410,-0.3880000000000001,0.29,Latvia,1993,3,1
292411,6.1240000000000006,0.152,Latvia,1993,4,1
292412,14.944,0.256,Latvia,1993,5,1
292413,13.659,0.187,Latvia,1993,6,1
292414,16.569000000000006,0.234,Latvia,1993,7,1
292415,14.743000000000002,0.204,Latvia,1993,8,1
292416,8.152000000000001,0.254,Latvia,1993,9,1
292417,5.081,0.182,Latvia,1993,10,1
292418,-5.455,0.294,Latvia,1993,11,1
292419,-2.097,0.22,Latvia,1993,12,1
292420,-2.117,0.274,Latvia,1994,1,1
292421,-10.105,0.245,Latvia,1994,2,1
